Date,Open,High,Low,Close,Volume,Daily Change
2020-07-06,4.31,4.34,4.19,4.24,2125000,-0.011655011655011593
2020-07-07,4.2,4.25,4.06,4.09,2456970,-0.03537735849056611
2020-07-08,4.1,4.29,4.03,4.26,2008859,0.041564792176039145
2020-07-09,4.29,4.29,4.13,4.21,1992621,-0.011737089201877882
2020-07-10,4.2,4.38,4.18,4.34,1410828,0.030878859857482066
2020-07-13,4.35,4.55,4.26,4.26,4210399,-0.018433179723502335
2020-07-14,4.21,4.31,4.08,4.08,2261589,-0.04225352112676051
2020-07-15,4.13,4.29,4.13,4.19,1422091,0.026960784313725616
2020-07-16,4.19,4.2,4.09,4.17,1324183,-0.004773269689737569
2020-07-17,4.16,4.23,3.94,3.96,3066549,-0.05035971223021585
2020-07-20,3.95,4.06,3.77,3.85,3401088,-0.02777777777777779
2020-07-21,3.9,4.09,3.88,4.01,3335912,0.04155844155844157
2020-07-22,4.02,4.12,3.92,4.11,2517783,0.02493765586034935
2020-07-23,4.08,4.3,4.07,4.11,3237550,0.0
2020-07-24,4.06,4.23,4.01,4.03,2216295,-0.019464720194647178
2020-07-27,4.03,4.12,3.95,4.01,2472696,-0.004962779156327701
2020-07-28,4.01,4.04,3.92,3.94,4555392,-0.0174563591022443
2020-07-29,3.94,4.18,3.92,4.06,2879626,0.030456852791878042
2020-07-30,4.0,4.22,3.97,4.1,2398485,0.009852216748768461
2020-07-31,4.06,4.16,3.99,4.01,1879553,-0.02195121951219514
2020-08-03,4.03,4.25,3.99,4.15,2477737,0.034912718204488824
2020-08-04,4.13,4.74,4.13,4.43,10344761,0.06746987951807215
2020-08-05,4.5,4.76,4.24,4.63,4916977,0.04514672686230248
2020-08-06,4.6,4.66,4.38,4.43,1894648,-0.043196544276457916
2020-08-07,4.39,4.4,4.06,4.16,3341099,-0.06094808126410822
2020-08-10,4.2,4.57,4.18,4.33,4379350,0.04086538461538458
2020-08-11,4.43,4.57,4.34,4.35,3133591,0.004618937644341736
2020-08-12,4.4,4.62,4.37,4.52,3057594,0.03908045977011487
2020-08-13,4.52,4.71,4.5,4.64,2065423,0.026548672566371723
2020-08-14,4.6,4.83,4.55,4.75,3474692,0.0237068965517242
2020-08-17,4.77,4.77,4.56,4.63,2370970,-0.025263157894736876
2020-08-18,4.61,4.86,4.45,4.81,3834840,0.0388768898488121
2020-08-19,4.82,4.83,4.65,4.72,2612583,-0.018711018711018657
2020-08-20,4.62,4.68,4.51,4.61,2438414,-0.02330508474576254
2020-08-21,4.6,5.6,4.59,5.03,10642591,0.09110629067245113
2020-08-24,5.12,5.13,4.57,4.87,4585366,-0.031809145129224725
2020-08-25,4.9,5.25,4.9,4.98,2998678,0.022587268993840004
2020-08-26,4.98,5.22,4.93,5.11,2779664,0.02610441767068261
2020-08-27,5.11,5.38,5.02,5.25,3296705,0.02739726027397249
2020-08-28,5.3,5.57,5.22,5.39,4236926,0.026666666666666616
2020-08-31,5.75,7.13,5.7,6.68,37976000,0.23933209647495368
2020-09-01,7.3,7.82,6.77,7.65,23015042,0.14520958083832336
2020-09-02,7.85,8.03,7.11,7.71,13011113,0.007843137254901933
2020-09-03,7.9,8.44,7.24,7.82,14344502,0.014267185473411104
2020-09-04,7.78,7.92,7.17,7.65,7661994,-0.021739130434782594
2020-09-08,7.51,8.27,7.51,7.7,9816620,0.006535947712418277
2020-09-09,7.96,7.99,7.31,7.35,7739424,-0.045454545454545525
2020-09-10,6.64,6.9,6.19,6.23,15558278,-0.15238095238095228
2020-09-11,6.26,6.33,5.87,6.09,6061190,-0.022471910112359605
2020-09-14,6.99,7.0,6.45,6.91,10118972,0.1346469622331692
2020-09-15,6.86,7.26,6.68,7.09,5674304,0.026049204052098318
2020-09-16,7.03,9.03,7.03,8.68,19346508,0.2242595204513398
2020-09-17,8.57,9.77,8.41,9.2,16836468,0.05990783410138234
2020-09-18,9.2,9.77,8.91,9.47,17407512,0.02934782608695663
2020-09-21,9.35,9.6,8.38,8.75,7404794,-0.07602956705385433
2020-09-22,10.43,11.12,9.9,10.56,34752484,0.20685714285714285
2020-09-23,10.61,10.84,9.92,10.04,10651152,-0.04924242424242442
2020-09-24,9.64,9.8,9.02,9.14,7938838,-0.08964143426294813
2020-09-25,9.19,10.18,9.1,10.02,7515157,0.09628008752735218
2020-09-28,10.16,10.26,9.55,10.09,6731652,0.00698602794411185
2020-09-29,10.0,10.64,9.95,10.35,5244339,0.025768087215064295
2020-09-30,10.27,10.75,10.09,10.2,6079033,-0.01449275362318847
2020-10-01,10.15,10.25,9.7,9.77,4554055,-0.042156862745098
2020-10-02,9.38,9.78,9.3,9.39,4340484,-0.03889457523029671
2020-10-05,9.44,9.59,9.25,9.46,2804969,0.007454739084132189
2020-10-06,9.56,9.83,9.11,9.13,4535421,-0.03488372093023251
2020-10-07,9.23,9.56,9.17,9.36,3217002,0.025191675794085322
2020-10-08,9.54,13.64,9.2,13.49,76453560,0.44123931623931645
2020-10-09,12.83,14.8,11.9,12.02,77152784,-0.1089696071163826
2020-10-12,11.66,12.77,11.4,11.8,22985180,-0.01830282861896826
2020-10-13,11.73,12.42,11.65,11.88,8699599,0.006779661016949268
2020-10-14,12.64,12.67,12.09,12.25,10776762,0.031144781144781142
2020-10-15,11.99,15.1,11.99,13.83,39632392,0.12897959183673469
2020-10-16,13.77,13.9,13.08,13.31,11651578,-0.037599421547360734
2020-10-19,13.5,14.48,13.38,13.91,13169073,0.04507888805409466
2020-10-20,14.01,14.14,13.67,13.86,6603951,-0.0035945363048167644
2020-10-21,13.9,14.42,13.8,14.1,5313016,0.017316017316017396
2020-10-22,14.2,15.87,14.19,14.91,15779943,0.057446808510638325
2020-10-23,15.05,15.38,14.55,15.0,6507324,0.006036217303822866
2020-10-26,14.9,15.42,13.27,13.45,13376269,-0.10333333333333339
2020-10-27,13.71,13.71,12.36,12.69,7147372,-0.05650557620817842
2020-10-28,12.26,13.04,11.8,11.82,6388580,-0.0685579196217494
2020-10-29,11.88,12.25,11.68,11.73,4165843,-0.0076142131979695105
2020-10-30,11.64,11.64,10.36,10.47,11562367,-0.10741687979539638
2020-11-02,10.82,11.09,10.5,10.75,5207843,0.026743075453677045
2020-11-03,10.79,11.86,10.63,11.57,7454472,0.07627906976744181
2020-11-04,11.73,11.74,10.62,10.91,5807871,-0.057044079515989665
2020-11-05,11.28,11.81,11.06,11.45,4705245,0.04949587534372135
2020-11-06,11.52,12.17,11.32,11.86,5518243,0.03580786026200866
2020-11-09,12.76,12.93,11.25,11.49,6226748,-0.0311973018549746
2020-11-10,11.5,11.65,10.83,11.1,3825963,-0.03394255874673635
2020-11-11,11.5,11.95,11.21,11.75,4836016,0.05855855855855863
2020-11-12,11.74,11.87,10.97,11.13,4294754,-0.052765957446808454
2020-11-13,11.36,11.55,11.0,11.01,3546171,-0.010781671159029727
2020-11-16,11.06,12.66,10.74,12.06,9774824,0.0953678474114441
2020-11-17,11.64,11.91,11.23,11.63,6678176,-0.03565505804311775
2020-11-18,11.79,12.02,11.57,11.57,3169222,-0.005159071367153989
2020-11-19,11.64,12.78,11.48,12.46,11787613,0.07692307692307687
2020-11-20,12.55,13.46,12.54,12.71,8402347,0.02006420545746379
2020-11-23,12.9,14.12,12.67,13.9,9453532,0.09362706530291098
2020-11-24,14.23,14.26,13.3,13.67,7130590,-0.016546762589928043
2020-11-25,13.6,15.25,13.42,14.75,8860092,0.07900512070226773
2020-11-27,15.29,16.74,14.88,16.08,12504197,0.09016949152542364
2020-11-30,18.17,19.42,16.56,16.56,31313222,0.029850746268656803
2020-12-01,17.11,17.4,15.76,15.8,12268571,-0.045893719806763156
2020-12-02,15.63,16.66,15.41,16.58,7883380,0.049367088607594756
2020-12-03,16.51,16.61,15.88,16.12,6294965,-0.0277442702050662
2020-12-04,16.3,17.29,16.26,16.9,8972672,0.048387096774193505
2020-12-07,17.05,17.48,16.22,16.35,7386258,-0.032544378698224685
2020-12-08,16.35,17.2,15.97,16.94,16120163,0.036085626911315005
2020-12-09,13.92,14.73,13.23,13.66,23881852,-0.19362455726092098
2020-12-10,13.12,14.41,13.05,14.12,7380808,0.03367496339677878
2020-12-11,13.91,14.0,13.02,13.31,7496868,-0.05736543909348435
2020-12-14,13.38,13.38,12.16,12.72,10007092,-0.04432757325319303
2020-12-15,12.86,14.02,12.5,13.85,8192856,0.08883647798742134
2020-12-16,13.9,14.3,13.58,13.85,5865123,0.0
2020-12-17,13.86,14.98,13.59,14.83,8194902,0.07075812274368243
2020-12-18,15.78,16.3,15.18,15.63,16618776,0.05394470667565754
2020-12-21,15.76,16.28,15.29,15.53,9876128,-0.0063979526551504184
2020-12-22,16.22,20.04,16.15,19.46,30566840,0.25305859626529315
2020-12-23,20.17,22.35,19.13,20.57,25703350,0.05704008221993839
2020-12-24,21.01,21.48,19.95,20.15,6262174,-0.020418084589207686
2020-12-28,21.26,21.95,20.4,20.99,8965858,0.0416873449131514
2020-12-29,20.8,21.06,18.57,19.38,9241441,-0.07670319199618869
2020-12-30,19.38,20.0,18.85,19.26,5934391,-0.006191950464396134
2020-12-31,19.25,19.8,18.8,18.84,6922652,-0.02180685358255463
2021-01-04,19.06,19.08,17.17,17.25,10022474,-0.08439490445859876
2021-01-05,17.31,18.06,17.23,17.37,4961457,0.006956521739130528
2021-01-06,17.46,18.98,17.45,18.36,6056248,0.05699481865284972
2021-01-07,18.78,19.43,18.03,18.08,6129276,-0.015250544662309462
2021-01-08,18.18,18.3,17.08,17.69,6481960,-0.02157079646017679
2021-01-11,19.35,20.64,19.02,19.94,14927612,0.12719050310910118
2021-01-12,19.7,20.38,19.32,19.95,7060665,0.0005015045135405849
2021-01-13,20.15,38.5,20.05,31.4,144501728,0.5739348370927317
2021-01-14,38.5,42.95,33.07,39.91,93717408,0.27101910828025466
2021-01-15,38.49,40.75,34.01,35.5,46866360,-0.11049862189927329
2021-01-19,41.66,45.46,36.67,39.36,74721920,0.10873239436619708
2021-01-20,37.37,41.19,36.06,39.12,33471788,-0.0060975609756097615
2021-01-21,39.23,44.75,37.0,43.03,57079752,0.0999488752556239
2021-01-22,42.59,76.76,42.32,65.01,197157952,0.5108064141296771
2021-01-25,96.0,158.97,61.13,76.79,177874000,0.18120289186279037
2021-01-26,88.6,149.97,80.31,147.98,178587968,0.9270738377392886
2021-01-27,351.94,379.8,249.72,347.51,93396664,1.348357886200838
2021-01-28,275.01,481.99,119.99,193.6,58815804,-0.4428937296768438
2021-01-29,379.71,413.98,250.0,325.0,50566056,0.678719008264463
